# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 13.0
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	06-03-2024
## Columns:
## (1) Gene identifier assigned by RegulonDB
## (2) Gene name
## (3) Blattner number (bnumber) of the gene
## (4) Gene left end position in the genome
## (5) Gene right end position in the genome
## (6) DNA strand where the gene is coded
## (7) Product name of the gene
## (8) Evidence that supports the existence of the gene
## (9) PMIDs list
## (10) Evidence confidence level (Confirmed, Strong, Weak)
## (11) All bnumber related to gene
## (12) Other database's id  related to gene
1)geneId	2)geneName	3)bnumber	4)leftEndPos	5)rightEndPos	6)strand	7)productName	8)geneEvidences	9)genePMIDS	10)confidenceLevel	11)relatedBnumbers	12)otherDbsIds 
RDBECOLIGNC00878	rpmD	b3302	3444543	3444722	reverse	50S ribosomal subunit protein L30			None		[STRING:511145.b3302][ASAP:ABE-0010821][ECHOBASE:EB0881][OU-MICROARRAY:b3302][CGSC:238][ECOCYC:EG10888][REFSEQ:b3302] 
RDBECOLIGNC00879	rpmE	b3936	4127013	4127225	forward	50S ribosomal subunit protein L31			None		[STRING:511145.b3936][ASAP:ABE-0012867][ECHOBASE:EB0882][OU-MICROARRAY:b3936][CGSC:237][ECOCYC:EG10889][REFSEQ:b3936] 
RDBECOLIGNC00880	rpmF	b1089	1147367	1147540	forward	50S ribosomal subunit protein L32			None		[STRING:511145.b1089][ASAP:ABE-0003686][ECHOBASE:EB0883][OU-MICROARRAY:b1089][CGSC:17605][ECOCYC:EG10890][REFSEQ:b1089] 
RDBECOLIGNC00881	rpmG	b3636	3811250	3811417	reverse	50S ribosomal subunit protein L33			None		[STRING:511145.b3636][ASAP:ABE-0011883][ECHOBASE:EB0884][OU-MICROARRAY:b3636][CGSC:236][ECOCYC:EG10891][REFSEQ:b3636] 
RDBECOLIGNC00882	rpmH	b3703	3884336	3884476	forward	50S ribosomal subunit protein L34			None		[STRING:511145.b3703][ASAP:ABE-0012115][ECHOBASE:EB0885][OU-MICROARRAY:b3703][CGSC:235][ECOCYC:EG10892][REFSEQ:b3703] 
RDBECOLIGNC00883	rpoA	b3295	3440040	3441029	reverse	RNA polymerase subunit &alpha;			None		[STRING:511145.b3295][ASAP:ABE-0010802][ECHOBASE:EB0886][OU-MICROARRAY:b3295][CGSC:234][ECOCYC:EG10893][REFSEQ:b3295] 
RDBECOLIGNC00884	rpoB	b3987	4181245	4185273	forward	RNA polymerase subunit &beta;			None		[STRING:511145.b3987][ASAP:ABE-0013041][ECHOBASE:EB0887][OU-MICROARRAY:b3987][CGSC:233][ECOCYC:EG10894][REFSEQ:b3987] 
RDBECOLIGNC00885	rpoC	b3988	4185350	4189573	forward	RNA polymerase subunit &beta;'			None		[STRING:511145.b3988][ASAP:ABE-0013043][ECHOBASE:EB0888][OU-MICROARRAY:b3988][CGSC:232][ECOCYC:EG10895][REFSEQ:b3988] 
RDBECOLIGNC00886	rpoD	b3067	3213047	3214888	forward	RNA polymerase sigma factor RpoD			None		[STRING:511145.b3067][ASAP:ABE-0010070][ECHOBASE:EB0889][OU-MICROARRAY:b3067][CGSC:231][ECOCYC:EG10896][REFSEQ:b3067] 
RDBECOLIGNC00887	rpoH	b3461	3599929	3600783	reverse	RNA polymerase sigma factor RpoH			None		[STRING:511145.b3461][ASAP:ABE-0011303][ECHOBASE:EB0890][OU-MICROARRAY:b3461][CGSC:618][ECOCYC:EG10897][REFSEQ:b3461] 
RDBECOLIGNC00888	rpoN	b3202	3344717	3346150	forward	RNA polymerase sigma factor RpoN			None		[STRING:511145.b3202][ASAP:ABE-0010514][ECHOBASE:EB0891][OU-MICROARRAY:b3202][CGSC:17926][ECOCYC:EG10898][REFSEQ:b3202] 
RDBECOLIGNC00889	rpoZ	b3649	3822106	3822381	forward	RNA polymerase subunit &omega;			None		[STRING:511145.b3649][ASAP:ABE-0011933][ECHOBASE:EB0892][OU-MICROARRAY:b3649][CGSC:28445][ECOCYC:EG10899][REFSEQ:b3649] 
RDBECOLIGNC00890	rpsA	b0911	961995	963668	forward	30S ribosomal subunit protein S1			None		[ECOCYC:EG10900][REFSEQ:b0911] 
RDBECOLIGNC00891	rpsB	b0169	189874	190599	forward	30S ribosomal subunit protein S2			None		[STRING:511145.b0169][ASAP:ABE-0000575][ECHOBASE:EB0894][OU-MICROARRAY:b0169][CGSC:229][ECOCYC:EG10901][REFSEQ:b0169] 
RDBECOLIGNC00892	rpsC	b3314	3449182	3449883	reverse	30S ribosomal subunit protein S3			None		[STRING:511145.b3314][ASAP:ABE-0010848][ECHOBASE:EB0895][OU-MICROARRAY:b3314][CGSC:228][ECOCYC:EG10902][REFSEQ:b3314] 
RDBECOLIGNC00893	rpsD	b3296	3441055	3441675	reverse	30S ribosomal subunit protein S4			None		[STRING:511145.b3296][ASAP:ABE-0010805][ECHOBASE:EB0896][OU-MICROARRAY:b3296][CGSC:227][ECOCYC:EG10903][REFSEQ:b3296] 
RDBECOLIGNC00894	rpsE	b3303	3444726	3445229	reverse	30S ribosomal subunit protein S5			None		[STRING:511145.b3303][ASAP:ABE-0010823][ECHOBASE:EB0897][OU-MICROARRAY:b3303][CGSC:226][ECOCYC:EG10904][REFSEQ:b3303] 
RDBECOLIGNC00895	rpsF	b4200	4425118	4425513	forward	30S ribosomal subunit protein S6			None		[STRING:511145.b4200][ASAP:ABE-0013740][ECHOBASE:EB0898][OU-MICROARRAY:b4200][CGSC:225][ECOCYC:EG10905][REFSEQ:b4200] 
RDBECOLIGNC00896	rpsG	b3341	3473542	3474081	reverse	30S ribosomal subunit protein S7			None		[STRING:511145.b3341][ASAP:ABE-0010917][ECHOBASE:EB0899][OU-MICROARRAY:b3341][CGSC:224][ECOCYC:EG10906][REFSEQ:b3341] 
RDBECOLIGNC00897	rpsH	b3306	3446153	3446545	reverse	30S ribosomal subunit protein S8			None		[STRING:511145.b3306][ASAP:ABE-0010829][ECHOBASE:EB0900][OU-MICROARRAY:b3306][CGSC:223][ECOCYC:EG10907][REFSEQ:b3306] 
RDBECOLIGNC00898	rpsI	b3230	3377815	3378207	reverse	30S ribosomal subunit protein S9			None		[STRING:511145.b3230][ASAP:ABE-0010597][ECHOBASE:EB0901][OU-MICROARRAY:b3230][CGSC:17596][ECOCYC:EG10908][REFSEQ:b3230] 
RDBECOLIGNC00899	rpsJ	b3321	3452959	3453270	reverse	30S ribosomal subunit protein S10			None		[STRING:511145.b3321][ASAP:ABE-0010862][ECHOBASE:EB0902][OU-MICROARRAY:b3321][CGSC:222][ECOCYC:EG10909][REFSEQ:b3321] 
RDBECOLIGNC00900	rpsK	b3297	3441709	3442098	reverse	30S ribosomal subunit protein S11			None		[STRING:511145.b3297][ASAP:ABE-0010807][ECHOBASE:EB0903][OU-MICROARRAY:b3297][CGSC:221][ECOCYC:EG10910][REFSEQ:b3297] 
RDBECOLIGNC00901	rpsL	b3342	3474178	3474552	reverse	30S ribosomal subunit protein S12			None		[STRING:511145.b3342][ASAP:ABE-0010919][ECHOBASE:EB0904][OU-MICROARRAY:b3342][CGSC:220][ECOCYC:EG10911][REFSEQ:b3342] 
RDBECOLIGNC00902	rpsM	b3298	3442115	3442471	reverse	30S ribosomal subunit protein S13			None		[STRING:511145.b3298][ASAP:ABE-0010809][ECHOBASE:EB0905][OU-MICROARRAY:b3298][CGSC:219][ECOCYC:EG10912][REFSEQ:b3298] 
RDBECOLIGNC00903	rpsN	b3307	3446579	3446884	reverse	30S ribosomal subunit protein S14			None		[STRING:511145.b3307][ASAP:ABE-0010831][ECHOBASE:EB0906][OU-MICROARRAY:b3307][CGSC:218][ECOCYC:EG10913][REFSEQ:b3307] 
RDBECOLIGNC00904	rpsO	b3165	3311415	3311684	reverse	30S ribosomal subunit protein S15			None		[STRING:511145.b3165][ASAP:ABE-0010401][ECHOBASE:EB0907][OU-MICROARRAY:b3165][CGSC:217][ECOCYC:EG10914][REFSEQ:b3165] 
RDBECOLIGNC00905	rpsP	b2609	2745937	2746185	reverse	30S ribosomal subunit protein S16			None		[MIM:610498][STRING:511145.b2609][ASAP:ABE-0008583][ECHOBASE:EB0908][OU-MICROARRAY:b2609][CGSC:216][ECOCYC:EG10915][REFSEQ:b2609] 
RDBECOLIGNC00906	rpsQ	b3311	3448314	3448568	reverse	30S ribosomal subunit protein S17			None		[STRING:511145.b3311][ASAP:ABE-0010840][ECHOBASE:EB0909][OU-MICROARRAY:b3311][CGSC:215][ECOCYC:EG10916][REFSEQ:b3311] 
RDBECOLIGNC00907	rpsR	b4202	4425839	4426066	forward	30S ribosomal subunit protein S18			None		[STRING:511145.b4202][ASAP:ABE-0013744][ECHOBASE:EB0910][OU-MICROARRAY:b4202][CGSC:214][ECOCYC:EG10917][REFSEQ:b4202] 
RDBECOLIGNC00908	rpsS	b3316	3450248	3450526	reverse	30S ribosomal subunit protein S19			None		[STRING:511145.b3316][ASAP:ABE-0010852][ECHOBASE:EB0911][OU-MICROARRAY:b3316][CGSC:213][ECOCYC:EG10918][REFSEQ:b3316] 
RDBECOLIGNC00909	rpsT	b0023	20815	21078	reverse	30S ribosomal subunit protein S20			None		[STRING:511145.b0023][ASAP:ABE-0000082][ECHOBASE:EB0912][OU-MICROARRAY:b0023][CGSC:212][ECOCYC:EG10919][REFSEQ:b0023] 
RDBECOLIGNC00910	rpsU	b3065	3210781	3210996	forward	30S ribosomal subunit protein S21			None		[STRING:511145.b3065][ASAP:ABE-0010063][ECHOBASE:EB0913][OU-MICROARRAY:b3065][CGSC:211][ECOCYC:EG10920][REFSEQ:b3065] 
RDBECOLIGNC00911	ftnA	b1905	1988716	1989213	forward	ferritin iron storage protein			None		[STRING:511145.b1905][ASAP:ABE-0006342][ECHOBASE:EB0914][OU-MICROARRAY:b1905][CGSC:32521][ECOCYC:EG10921][REFSEQ:b1905] 
RDBECOLIGNC00912	coaA	b3974	4174076	4175026	reverse	pantothenate kinase			None		[STRING:511145.b3974][ASAP:ABE-0013003][ECHOBASE:EB0915][OU-MICROARRAY:b3974][CGSC:17731][ECOCYC:EG10922][REFSEQ:b3974] 
RDBECOLIGNC00913	ruvC	b1863	1946855	1947376	reverse	crossover junction endodeoxyribonuclease RuvC			None		[STRING:511145.b1863][ASAP:ABE-0006215][ECHOBASE:EB0918][OU-MICROARRAY:b1863][CGSC:32474][ECOCYC:EG10925][REFSEQ:b1863] 
RDBECOLIGNC00914	sbcB	b2011	2082756	2084183	forward	exodeoxyribonuclease I			None		[STRING:511145.b2011][ASAP:ABE-0006686][ECHOBASE:EB0919][OU-MICROARRAY:b2011][CGSC:178][ECOCYC:EG10926][REFSEQ:b2011] 
RDBECOLIGNC00915	sbcC	b0397	412607	415753	reverse	ATP-dependent structure-specific DNA nuclease - SbcC subunit			None		[STRING:511145.b0397][ASAP:ABE-0001381][ECHOBASE:EB0920][OU-MICROARRAY:b0397][CGSC:17917][ECOCYC:EG10927][REFSEQ:b0397] 
RDBECOLIGNC00916	sbmA	b0377	396639	397859	forward	peptide antibiotic/peptide nucleic acid transporter			None		[STRING:511145.b0377][ASAP:ABE-0001297][ECHOBASE:EB0921][OU-MICROARRAY:b0377][CGSC:17914][ECOCYC:EG10928][REFSEQ:b0377] 
RDBECOLIGNC00917	sbp	b3917	4108834	4109823	forward	sulfate/thiosulfate ABC transporter periplasmic binding protein Sbp			None		[STRING:511145.b3917][ASAP:ABE-0012794][ECHOBASE:EB0922][OU-MICROARRAY:b3917][CGSC:17911][ECOCYC:EG10929][REFSEQ:b3917] 
RDBECOLIGNC00918	sdaA	b1814	1896932	1898296	forward	L-serine deaminase I			None		[STRING:511145.b1814][ASAP:ABE-0006039][ECHOBASE:EB0923][OU-MICROARRAY:b1814][CGSC:32312][ECOCYC:EG10930][REFSEQ:b1814] 
RDBECOLIGNC00919	sdhA	b0723	755907	757673	forward	succinate:quinone oxidoreductase, FAD binding protein			None		[MIM:614165][STRING:511145.b0723][ASAP:ABE-0002466][ECHOBASE:EB0924][OU-MICROARRAY:b0723][CGSC:17908][ECOCYC:EG10931][REFSEQ:b0723] 
RDBECOLIGNC00920	sdhB	b0724	757689	758405	forward	succinate:quinone oxidoreductase, iron-sulfur cluster binding protein			None		[MIM:612359][STRING:511145.b0724][ASAP:ABE-0002468][ECHOBASE:EB0925][OU-MICROARRAY:b0724][CGSC:17905][ECOCYC:EG10932][REFSEQ:b0724] 
RDBECOLIGNC00921	sdhC	b0721	755177	755566	forward	succinate:quinone oxidoreductase, membrane protein SdhC			None		[STRING:511145.b0721][ASAP:ABE-0002460][ECHOBASE:EB0926][OU-MICROARRAY:b0721][CGSC:17902][ECOCYC:EG10933][REFSEQ:b0721] 
RDBECOLIGNC00922	sdhD	b0722	755560	755907	forward	succinate:quinone oxidoreductase, membrane protein SdhD			None		[STRING:511145.b0722][ASAP:ABE-0002464][ECHOBASE:EB0927][OU-MICROARRAY:b0722][CGSC:17899][ECOCYC:EG10934][REFSEQ:b0722] 
RDBECOLIGNC00923	sdiA	b1916	1996110	1996832	reverse	DNA-binding transcriptional dual regulator SdiA			None		[STRING:511145.b1916][ASAP:ABE-0006381][ECHOBASE:EB0928][OU-MICROARRAY:b1916][CGSC:30919][ECOCYC:EG10935][REFSEQ:b1916] 
RDBECOLIGNC00924	secA	b0098	108279	110984	forward	protein translocation ATPase		2841285	None		[STRING:511145.b0098][ASAP:ABE-0000343][ECHOBASE:EB0929][OU-MICROARRAY:b0098][CGSC:176][ECOCYC:EG10936][REFSEQ:b0098] 
RDBECOLIGNC00925	secB	b3609	3783661	3784128	reverse	protein export chaperone SecB			None		[STRING:511145.b3609][ASAP:ABE-0011798][ECHOBASE:EB0930][OU-MICROARRAY:b3609][CGSC:17896][ECOCYC:EG10937][REFSEQ:b3609] 
RDBECOLIGNC00926	secD	b0408	427647	429494	forward	Sec translocon accessory complex subunit SecD			None		[STRING:511145.b0408][ASAP:ABE-0001417][ECHOBASE:EB0931][OU-MICROARRAY:b0408][CGSC:17893][ECOCYC:EG10938][REFSEQ:b0408] 
RDBECOLIGNC00927	secE	b3981	4177358	4177741	forward	Sec translocon subunit SecE			None		[STRING:511145.b3981][ASAP:ABE-0013023][ECHOBASE:EB0932][OU-MICROARRAY:b3981][CGSC:34108][ECOCYC:EG10939][REFSEQ:b3981] 
RDBECOLIGNC00928	secF	b0409	429505	430476	forward	Sec translocon accessory complex subunit SecF			None		[STRING:511145.b0409][ASAP:ABE-0001419][ECHOBASE:EB0933][OU-MICROARRAY:b0409][CGSC:29893][ECOCYC:EG10940][REFSEQ:b0409] 
RDBECOLIGNC00929	selA	b3591	3759858	3761249	reverse	selenocysteine synthase			None		[STRING:511145.b3591][ASAP:ABE-0011731][ECHOBASE:EB0934][OU-MICROARRAY:b3591][CGSC:785][ECOCYC:EG10941][REFSEQ:b3591] 
RDBECOLIGNC00930	selB	b3590	3758017	3759861	reverse	selenocysteyl-tRNA-specific translation elongation factor			None		[STRING:511145.b3590][ASAP:ABE-0011729][ECHOBASE:EB0935][OU-MICROARRAY:b3590][CGSC:17890][ECOCYC:EG10942][REFSEQ:b3590] 
RDBECOLIGNC00931	selD	b1764	1846965	1848008	reverse	selenide, water dikinase			None		[STRING:511145.b1764][ASAP:ABE-0005872][ECHOBASE:EB0936][OU-MICROARRAY:b1764][CGSC:32292][ECOCYC:EG10943][REFSEQ:b1764] 
RDBECOLIGNC00932	serA	b2913	3057178	3058410	reverse	phosphoglycerate dehydrogenase			None		[MIM:601815][STRING:511145.b2913][ASAP:ABE-0009561][ECHOBASE:EB0937][OU-MICROARRAY:b2913][CGSC:173][ECOCYC:EG10944][REFSEQ:b2913] 
RDBECOLIGNC00933	serB	b4388	4624895	4625863	forward	phosphoserine phosphatase			None		[MIM:614023][STRING:511145.b4388][ASAP:ABE-0014393][ECHOBASE:EB0938][OU-MICROARRAY:b4388][CGSC:172][ECOCYC:EG10945][REFSEQ:b4388] 
RDBECOLIGNC00934	serC	b0907	957653	958741	forward	phosphoserine/phosphohydroxythreonine aminotransferase			None		[MIM:616038][STRING:511145.b0907][ASAP:ABE-0003093][ECHOBASE:EB0939][OU-MICROARRAY:b0907][CGSC:171][ECOCYC:EG10946][REFSEQ:b0907] 
RDBECOLIGNC00935	serS	b0893	939428	940720	forward	serine&mdash;tRNA ligase			None		[STRING:511145.b0893][ASAP:ABE-0003038][ECHOBASE:EB0940][OU-MICROARRAY:b0893][CGSC:169][ECOCYC:EG10947][REFSEQ:b0893] 
RDBECOLIGNC00936	maeA	b1479	1553972	1555669	reverse	malate dehydrogenase (oxaloacetate-decarboxylating)			None		[STRING:511145.b1479][ASAP:ABE-0004931][ECHOBASE:EB0941][OU-MICROARRAY:b1479][CGSC:32176][ECOCYC:EG10948][REFSEQ:b1479] 
RDBECOLIGNC00937	sfsA	b0146	160782	161486	reverse	sugar fermentation stimulation protein A			None		[STRING:511145.b0146][ASAP:ABE-0000503][ECHOBASE:EB0942][OU-MICROARRAY:b0146][CGSC:30524][ECOCYC:EG10949][REFSEQ:b0146] 
RDBECOLIGNC00938	slt	b4392	4630733	4632670	forward	soluble lytic murein transglycosylase			None		[STRING:511145.b4392][ASAP:ABE-0014404][ECHOBASE:EB0943][OU-MICROARRAY:b4392][CGSC:34819][ECOCYC:EG10950][REFSEQ:b4392] 
RDBECOLIGNC00939	ytjB	b4387	4624145	4624789	reverse	probable inner membrane protein Smp			None		[STRING:511145.b4387][ASAP:ABE-0014387][ECHOBASE:EB0944][OU-MICROARRAY:b4387][CGSC:34649][ECOCYC:EG10951][REFSEQ:b4387] 
RDBECOLIGNC00940	bamE	b2617	2753605	2753946	forward	outer membrane protein assembly factor BamE			None		[STRING:511145.b2617][ASAP:ABE-0008614][ECHOBASE:EB0945][OU-MICROARRAY:b2617][ECOCYC:EG10952][REFSEQ:b2617] 
RDBECOLIGNC00941	sodA	b3908	4100810	4101430	forward	superoxide dismutase (Mn)			None		[MIM:612634][STRING:511145.b3908][ASAP:ABE-0012761][ECHOBASE:EB0946][OU-MICROARRAY:b3908][CGSC:17593][ECOCYC:EG10953][REFSEQ:b3908] 
RDBECOLIGNC00942	sodB	b1656	1735378	1735959	forward	superoxide dismutase (Fe)			None		[STRING:511145.b1656][ASAP:ABE-0005537][ECHOBASE:EB0947][OU-MICROARRAY:b1656][CGSC:15256][ECOCYC:EG10954][REFSEQ:b1656] 
RDBECOLIGNC00943	prlF	b3129	3277002	3277337	forward	antitoxin PrlF			None		[STRING:511145.b3129][ASAP:ABE-0010287][ECHOBASE:EB0948][OU-MICROARRAY:b3129][CGSC:35411][ECOCYC:EG10955][REFSEQ:b3129] 
RDBECOLIGNC00944	sohB	b1272	1329332	1330381	forward	S49 peptidase family protein			None		[STRING:511145.b1272][ASAP:ABE-0004267][ECHOBASE:EB0949][OU-MICROARRAY:b1272][CGSC:31951][ECOCYC:EG10956][REFSEQ:b1272] 
RDBECOLIGNC00945	soxR	b4063	4277469	4277933	forward	DNA-binding transcriptional dual regulator SoxR			None		[STRING:511145.b4063][ASAP:ABE-0013316][ECHOBASE:EB0950][OU-MICROARRAY:b4063][CGSC:27798][ECOCYC:EG10957][REFSEQ:b4063] 
RDBECOLIGNC00946	soxS	b4062	4277060	4277383	reverse	DNA-binding transcriptional dual regulator SoxS			None		[STRING:511145.b4062][ASAP:ABE-0013311][ECHOBASE:EB0951][OU-MICROARRAY:b4062][CGSC:27801][ECOCYC:EG10958][REFSEQ:b4062] 
RDBECOLIGNC00947	speA	b2938	3083935	3085911	reverse	biosynthetic arginine decarboxylase			None		[STRING:511145.b2938][ASAP:ABE-0009634][ECHOBASE:EB0952][OU-MICROARRAY:b2938][CGSC:161][ECOCYC:EG10959][REFSEQ:b2938] 
RDBECOLIGNC00948	speB	b2937	3082877	3083797	reverse	agmatinase			None		[MIM:617887][STRING:511145.b2937][ASAP:ABE-0009632][ECHOBASE:EB0953][OU-MICROARRAY:b2937][CGSC:160][ECOCYC:EG10960][REFSEQ:b2937] 
RDBECOLIGNC00949	speC	b2965	3107020	3109155	reverse	constitutive ornithine decarboxylase			None		[STRING:511145.b2965][NCBI-GENE:947457][ASAP:ABE-0009730][ECHOBASE:EB0954][OU-MICROARRAY:b2965][CGSC:159][ECOCYC:EG10961][REFSEQ:b2965] 
RDBECOLIGNC00950	speD	b0120	134788	135582	reverse	<i>S</i>-adenosylmethionine decarboxylase proenzyme			None		[STRING:511145.b0120][NCBI-GENE:947719][ASAP:ABE-0000416][ECHOBASE:EB0955][OU-MICROARRAY:b0120][CGSC:158][ECOCYC:EG10962][REFSEQ:b0120] 
RDBECOLIGNC00951	speE	b0121	135598	136464	reverse	spermidine synthase			None		[STRING:511145.b0121][NCBI-GENE:947726][ASAP:ABE-0000418][ECHOBASE:EB0956][OU-MICROARRAY:b0121][CGSC:17590][ECOCYC:EG10963][REFSEQ:b0121] 
RDBECOLIGNC00952	speF	b0693	718262	720460	reverse	inducible ornithine decarboxylase			None		[STRING:511145.b0693][ASAP:ABE-0002362][ECHOBASE:EB0957][OU-MICROARRAY:b0693][CGSC:31559][ECOCYC:EG10964][REFSEQ:b0693] 
RDBECOLIGNC00953	gmk	b3648	3821428	3822051	forward	guanylate kinase			None		[STRING:511145.b3648][ASAP:ABE-0011930][ECHOBASE:EB0958][OU-MICROARRAY:b3648][CGSC:33871][ECOCYC:EG10965][REFSEQ:b3648] 
RDBECOLIGNC00954	spoT	b3650	3822400	3824508	forward	bifunctional (p)ppGpp synthase/hydrolase SpoT		374338	None		[STRING:511145.b3650][ASAP:ABE-0011935][ECHOBASE:EB0959][OU-MICROARRAY:b3650][CGSC:156][ECOCYC:EG10966][REFSEQ:b3650] 
RDBECOLIGNC00955	trmH	b3651	3824515	3825204	forward	TrmH			None		[STRING:511145.b3651][ASAP:ABE-0011937][ECHOBASE:EB0960][OU-MICROARRAY:b3651][CGSC:33877][ECOCYC:EG10967][REFSEQ:b3651] 
RDBECOLIGNC00956	sppA	b1766	1848837	1850693	forward	protease IV, a signal peptide peptidase			None		[STRING:511145.b1766][ASAP:ABE-0005880][ECHOBASE:EB0961][OU-MICROARRAY:b1766][CGSC:13763][ECOCYC:EG10968][REFSEQ:b1766] 
RDBECOLIGNC00957	srlE	b2703	2826392	2827351	forward	sorbitol-specific PTS enzyme IIBC<sub>1</sub> component			None		[STRING:511145.b2703][ASAP:ABE-0008892][ECHOBASE:EB4116][ECOO157CYC:SRLE_2][OU-MICROARRAY:b2703][CGSC:155][ECOCYC:EG10969][REFSEQ:b2703] 
RDBECOLIGNC00958	srlB	b2704	2827362	2827733	forward	sorbitol-specific PTS enzyme IIA component			None		[STRING:511145.b2704][ASAP:ABE-0008894][ECHOBASE:EB0963][OU-MICROARRAY:b2704][CGSC:11886][ECOCYC:EG10970][REFSEQ:b2704] 
RDBECOLIGNC00959	srlD	b2705	2827737	2828516	forward	sorbitol-6-phosphate 2-dehydrogenase		3036766	None		[STRING:511145.b2705][ASAP:ABE-0008896][ECHOBASE:EB0964][OU-MICROARRAY:b2705][CGSC:153][ECOCYC:EG10971][REFSEQ:b2705] 
RDBECOLIGNC00960	gutM	b2706	2828621	2828980	forward	DNA-binding transcriptional activator GutM			None		[STRING:511145.b2706][ASAP:ABE-0008898][ECHOBASE:EB0965][OU-MICROARRAY:b2706][CGSC:33198][ECOCYC:EG10972][REFSEQ:b2706] 
RDBECOLIGNC00961	gutQ	b2708	2829813	2830778	forward	D-arabinose 5-phosphate isomerase GutQ			None		[STRING:511145.b2708][ASAP:ABE-0008902][ECHOBASE:EB0966][OU-MICROARRAY:b2708][CGSC:33206][ECOCYC:EG10973][REFSEQ:b2708] 
RDBECOLIGNC00962	srlR	b2707	2829047	2829820	forward	DNA-binding transcriptional repressor SrlR			None		[STRING:511145.b2707][ASAP:ABE-0008900][ECHOBASE:EB0967][OU-MICROARRAY:b2707][CGSC:152][ECOCYC:EG10974][REFSEQ:b2707] 
RDBECOLIGNC00963	srmB	b2576	2712896	2714230	forward	ATP-dependent RNA helicase SrmB			None		[STRING:511145.b2576][ASAP:ABE-0008478][ECHOBASE:EB0968][OU-MICROARRAY:b2576][CGSC:32859][ECOCYC:EG10975][REFSEQ:b2576] 
RDBECOLIGNC00964	ssb	b4059	4274125	4274661	forward	ssDNA-binding protein			None		[STRING:511145.b4059][ASAP:ABE-0013298][ECHOBASE:EB0969][OU-MICROARRAY:b4059][CGSC:150][ECOCYC:EG10976][REFSEQ:b4059] 
RDBECOLIGNC00965	sspA	b3229	3376782	3377420	reverse	stringent starvation protein A		2835636;3003520;3029697	None		[STRING:511145.b3229][ASAP:ABE-0010594][ECHOBASE:EB0970][OU-MICROARRAY:b3229][CGSC:17860][ECOCYC:EG10977][REFSEQ:b3229] 
RDBECOLIGNC00966	sspB	b3228	3376279	3376776	reverse	ClpXP protease specificity-enhancing factor			None		[STRING:511145.b3228][ASAP:ABE-0010591][ECHOBASE:EB0971][OU-MICROARRAY:b3228][CGSC:33594][ECOCYC:EG10978][REFSEQ:b3228] 
RDBECOLIGNC00967	sucA	b0726	758706	761507	forward	subunit of E1(0) component of 2-oxoglutarate dehydrogenase			None		[STRING:511145.b0726][ASAP:ABE-0002478][ECHOBASE:EB0972][OU-MICROARRAY:b0726][CGSC:146][ECOCYC:EG10979][REFSEQ:b0726] 
RDBECOLIGNC00968	sucB	b0727	761522	762739	forward	2-oxoglutarate dehydrogenase E2 subunit			None		[STRING:511145.b0727][ASAP:ABE-0002480][ECHOBASE:EB0973][OU-MICROARRAY:b0727][CGSC:145][ECOCYC:EG10980][REFSEQ:b0727] 
RDBECOLIGNC00969	sucC	b0728	763014	764180	forward	succinyl-CoA synthetase subunit &beta;			None		[MIM:612073][STRING:511145.b0728][ASAP:ABE-0002483][ECHOBASE:EB0974][OU-MICROARRAY:b0728][CGSC:17845][ECOCYC:EG10981][REFSEQ:b0728] 
RDBECOLIGNC00970	sucD	b0729	764180	765049	forward	succinyl-CoA synthetase subunit &alpha;			None		[MIM:245400][STRING:511145.b0729][ASAP:ABE-0002485][ECHOBASE:EB0975][OU-MICROARRAY:b0729][CGSC:17842][ECOCYC:EG10982][REFSEQ:b0729] 
RDBECOLIGNC00971	suhB	b2533	2663442	2664245	forward	Nus factor SuhB			None		[ECOCYC:EG10983][REFSEQ:b2533] 
RDBECOLIGNC00972	sulA	b0958	1020410	1020919	reverse	cell division inhibitor SulA			None		[STRING:511145.b0958][ASAP:ABE-0003244][ECHOBASE:EB0977][OU-MICROARRAY:b0958][CGSC:144][ECOCYC:EG10984][REFSEQ:b0958] 
RDBECOLIGNC00973	surA	b0053	53416	54702	reverse	chaperone SurA			None		[STRING:511145.b0053][ASAP:ABE-0000180][ECHOBASE:EB0978][CGSC:30326][OU-MICROARRAY:b0053][ECOCYC:EG10985][REFSEQ:b0053] 
RDBECOLIGNC00974	tag	b3549	3713092	3713655	forward	3-methyl-adenine DNA glycosylase I, constitutive			None		[STRING:511145.b3549][ASAP:ABE-0011593][ECHOBASE:EB0979][OU-MICROARRAY:b3549][CGSC:124][ECOCYC:EG10986][REFSEQ:b3549] 
