,Total_Explained_Variance,Top_1_Explained_Variance,Top_1_iModulon,Top_2_Explained_Variance,Top_2_iModulon,Top_3_Explained_Variance,Top_3_iModulon,num_regulators,num_iM,MAD,log_TPM_median,range_log_tpm,quantile_range_log_tpm,Variance_Category,Expression_Category,Combined_Category
grxD,0.5458904764528643,0.1101496700489791,Tryptophanase,0.1024224749204557,NrdR,0.0945667887448913,UC-8,0,0,0.4321004320000003,9.351476463,9.830857286641368,2.3681920110869044,Medium Variance,Medium Expression,Medium Variance - Medium Expression
mepH,0.7043208309352796,0.1801682687324191,Nucleotide Stress,0.1710714427567587,Cellulose,0.093830845068232,UC-3,0,0,0.5443474365352108,5.726176470115813,5.745318392895969,3.218624614023977,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ribC,0.6681387884751102,0.2187308996345072,nquinone ALE 3,0.1151102153504191,Cellulose,0.0771207149136634,UC-8,0,0,0.4152655110000012,7.845168026,8.287283683121057,2.1606573597138263,Medium Variance,Medium Expression,Medium Variance - Medium Expression
mdtK,0.2862450210511884,0.1215101465037991,OxyR,0.0750876147964447,UC-6,0.0708560515011844,Cellulose,0,1,0.4767401213164879,5.533897795,5.395907630209417,2.166239244576622,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ydhR,0.5934957938212322,0.2183536150689559,NRZ,0.0792902361596442,RpoE,0.076525709783325,Maltose,0,0,0.4890490823850957,8.927055913,7.552485211609831,3.099213671666872,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ydiH,0.5859112417549749,0.1052523929424685,Resistance,0.0762779488327426,ppGpp,0.0603492090851883,crp KO-1,0,2,1.017956637784757,8.136635087784757,8.59156091926908,4.978508490839164,High Variance,Medium Expression,High Variance - Medium Expression
menI,0.8644968173066894,0.2748890154668287,Purine,0.2322949221547402,YcjW,0.1405315320230443,Leucine,0,1,0.5424849850000006,7.273723656,5.878706534760754,3.07419958989181,Medium Variance,Medium Expression,Medium Variance - Medium Expression
nlpC,0.6714934151793333,0.2424124195715229,Cold Shock,0.1006621471308318,ppGpp,0.0563249473884672,Osmoprotectant,0,0,0.4317330230000005,7.495113561,7.042156105935165,2.133746690135617,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yniA,0.8320791817585336,0.4163903914455509,RpoS,0.1705010691684806,Crp-1,0.0610046034912367,Hot TALE 16,0,1,1.042151067511183,6.765780197000001,8.486107797999999,4.388602765050864,High Variance,Medium Expression,High Variance - Medium Expression
yeaC,0.8962203813698777,0.4552068400577449,minicoli KOs,0.1377978485584736,ArcA,0.0902427356947019,Acetate,0,1,0.5126664620000003,8.191372239,10.428042369686082,3.1979436218000004,Medium Variance,Medium Expression,Medium Variance - Medium Expression
mipA,0.5100120624415828,0.3151065055522948,ppGpp,0.1304944535871669,Translation,0.1228931028171718,Fnr-1,1,0,0.5062596599999996,8.776319154,8.21248291825,2.4493368140000005,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yeaO,0.7029710198476342,0.2583712265158089,minicoli KOs,0.2046472858385172,UC-7,0.1123004424932314,ppGpp,0,0,0.5798376639999994,6.121898854,9.519104937,3.318855093199998,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yoaF,0.8039067638908739,0.4941863221133835,minicoli KOs,0.1192350698952605,DNA Damage,0.0716740285335544,Glutamine,0,0,0.4204510699999995,5.312342079,7.001393877999999,2.216235760689746,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yeaQ,0.8813496543615822,0.3937050520666776,RpoS,0.2346718640444163,UC-1,0.1322515028092612,UC-7,0,2,1.251667821999999,8.681531768,14.845065129973946,6.366815247201965,High Variance,Medium Expression,High Variance - Medium Expression
dmlR,0.8493168486042522,0.2564806612137386,Crp-1,0.1359904749369139,UC-7,0.1150106413970166,Acetate,0,1,0.5759297620000012,5.236503181000001,7.764983549,3.315665668599998,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yoaC,0.8162036793855483,0.286245464679722,UC-8,0.2635967849352312,UC-6,0.19218961010356,Cellulose,0,1,0.7527845414202492,6.378353836727928,7.4093715978042685,3.796804852767223,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yoaH,0.411151001129999,0.0959173008086576,UC-2,0.0674236998394592,RpoS,0.0533700871912111,Resistance,0,0,0.4667054890000015,6.887050457999999,9.31702208,3.843329046214067,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yebO,0.7333210054834496,0.2300330736659183,PAL 26 Del,0.1087922870299186,UC-1,0.0841827261335905,minicoli KOs,0,2,0.8064835849999996,7.712360967,12.05004998580353,4.834695138275038,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yebW,0.6592641702427177,0.2303661817411647,UC-8,0.1505130574995237,RpoS,0.1028833373076391,ppGpp,0,1,0.5876432504085809,6.125742066,8.968707094619374,3.0242551307999994,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yebZ,0.6972658410689441,0.335741018663405,PAL 26 Del,0.1849311490175652,Acetate,0.123500988491312,Nitrogen,0,1,0.416112541444317,6.289993866444317,8.637407421044388,2.3784652173419163,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yebF,0.83164543618161,0.3174347672284353,RpoS,0.1829314373606339,PAL 26 Del,0.1409053983504261,DNA Damage,0,3,0.6811407529999993,7.96244946,10.85450527845532,3.1883563108000006,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yebK,0.6850859633213657,0.310136110328053,Crp-1,0.2259046000599412,UC-3,0.1043497784401648,IS5,1,1,0.4600008419999994,5.966021958,8.267888761,1.9900359364765352,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yecN,0.5228232109004363,0.0975646150456743,UC-6,0.079081475832625,Osmoprotectant,0.0614505560171934,Thiamine-1,0,0,0.5009070052705322,7.093736875,7.431064684885985,2.5627705017453906,Medium Variance,Medium Expression,Medium Variance - Medium Expression
cutC,0.4209849819481435,0.2359864899485515,RpoE,0.1004643130714023,yqhI,0.0937615097415285,Leucine,0,1,0.407871708,6.261042436,6.45524939125,2.0248024415999986,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yecA,0.7609530269421032,0.3325587627370217,UC-1,0.1497539073091646,ppGpp,0.083237361684012,Glutamine,0,1,0.4605399750000005,6.970148778,7.408650453257953,2.472865469993636,Medium Variance,Medium Expression,Medium Variance - Medium Expression
tcyN,0.9043361810758204,0.4750560645683453,minicoli KOs,0.1451104644687192,UC-7,0.1385103170228491,Glutamine,0,1,0.4114114210000004,6.520753026,8.422198725,2.7366508003473893,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yedE,0.9043690775361954,0.2867683985188952,FDH-O,0.2801314988101745,minicoli KOs,0.2179435878107806,Crp-2,0,1,0.610845061,6.6858043910000005,9.446538663,4.958223911825966,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yedF,0.8900306959508623,0.3377319041943916,FDH-O,0.2332308701134556,Crp-2,0.2165208456139569,minicoli KOs,0,1,0.7394457189999999,6.833679956,9.904103341315878,5.559093914280639,Medium Variance,Medium Expression,Medium Variance - Medium Expression
dsrB,0.855846263960294,0.3546499384193803,minicoli KOs,0.2890412135720461,UC-1,0.0995629551847514,Resistance,0,2,0.620438592940153,6.558575241940153,9.896881069787051,3.273512561399998,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yodC,0.765240433747539,0.3807643766565682,UC-1,0.3615542886827008,UC-2,0.1405203468925504,UC-8,0,2,0.9604212300000006,5.307671482,10.63443353,5.173593644880571,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yedI,0.7225663894207035,0.3741287312854399,UC-2,0.2638278284761176,UC-1,0.1040247380874037,UC-8,0,2,0.6062398408525054,5.2010967858525055,5.275190893809091,2.812085714830886,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yedJ,0.7920071205729776,0.4339395513228058,minicoli KOs,0.2363907288001726,crp KO-1,0.1145596610557005,UC-7,0,1,0.4950159020000004,5.620344042999999,8.277526517,3.0625281602976333,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yeeN,0.7319211862332509,0.2409272331269616,LPS,0.1854857809322789,nquinone ALE 3,0.1522545413634664,Fatty Acid,0,0,0.4696197309999981,7.9122760360000015,7.92066286863568,2.8239726350534395,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ldtA,0.8354337563534948,0.3310687410739449,RpoS,0.206838523564237,UC-8,0.1351072212798045,Translation,0,0,0.4668812409999994,5.988483879,5.902724762999999,2.833802950199999,Medium Variance,Medium Expression,Medium Variance - Medium Expression
tmaR,0.5352842581389616,0.1387195630820327,nquinone ALE 3,0.1122200299604967,Fnr-3,0.073007666459866,Nickel/Cobalt,0,0,0.4455089550558906,10.24440465,10.336670159789591,2.535354384714026,Medium Variance,Medium Expression,Medium Variance - Medium Expression
plaP,0.846892937940483,0.379789182474428,ppGpp,0.1663715485916048,minicoli KOs,0.1020653986637627,Glyoxylate,0,1,1.0738133640009426,6.892671261,8.268422472000001,5.091213169759776,High Variance,Medium Expression,High Variance - Medium Expression
wzzB,0.7294019927200603,0.3799603781124002,ppGpp,0.2089911145468749,pts ALE,0.072846691405741,rcsB KO,0,1,0.4766935189999994,8.555705495,9.210033520977284,2.222863105357562,Medium Variance,Medium Expression,Medium Variance - Medium Expression
insH7,0.9296405712739192,0.4368057725422468,IS Elements-1,0.3364393440484099,minicoli KOs,0.2408700650841326,IS5,0,1,0.4071684539999998,6.95638554,9.232936054,2.2407052039965807,Medium Variance,Medium Expression,Medium Variance - Medium Expression
glf,0.9388523842020776,0.4715985840956067,minicoli KOs,0.426954856368277,LPS,0.1860064975039912,UC-1,0,2,0.5934423049999991,7.6622588239999985,12.471434585417946,3.962464627041976,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yohD,0.6270339534267795,0.1393464794128573,Translation,0.1347237850633977,RpoS,0.1006145201826035,UC-8,0,1,0.4135246969999997,5.167303081,5.537150348959937,2.231153141624992,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yeiB,0.6416917565712255,0.1311824749398018,Fnr-1,0.1204392809030467,Methionine,0.1201435821429104,UC-8,2,1,0.6457644059999996,5.81057099,7.327868872721521,3.5801324142,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yeiG,0.5879098394403848,0.1594293783921697,Nucleotide Stress,0.1229441245102878,Osmoprotectant,0.0922762087349661,Translation,0,0,0.516312673999999,6.910733601,6.71629657567726,2.384692255766895,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yeiP,0.6689550044539958,0.3390948981503644,ppGpp,0.2083366504190013,nquinone ALE 3,0.1034057610396861,Fnr-1,0,1,0.5897326481319656,7.37318631,7.918263913,2.5681043027999992,Medium Variance,Medium Expression,Medium Variance - Medium Expression
mepS,0.8331488084902272,0.1852341207257745,Cellulose,0.1692522861161154,UC-3,0.0865017779853186,ppGpp,0,2,0.7231068860000001,9.467193474,8.951173664,4.20123598934212,Medium Variance,Medium Expression,Medium Variance - Medium Expression
bcr,0.5723483940786894,0.226508733912741,Nucleotide Stress,0.0960920290133259,Cellulose,0.0941830280358124,Leu/Val/Ile,0,0,0.4177656919999997,5.981618011,7.055138094941375,1.9186761441925608,Medium Variance,Medium Expression,Medium Variance - Medium Expression
rplY,0.4004669714610801,0.3083496541391906,ppGpp,0.2557874235889372,Translation,0.1170031825632742,UC-2,1,1,0.548812105113095,10.548812345113095,9.005195366,3.1703948649999987,Medium Variance,High Expression,Medium Variance - High Expression
pmrD,0.8431904805051825,0.3310415578588574,minicoli KOs,0.1477293305217484,Crp-1,0.1232226407463349,UC-1,0,2,0.5275277080000009,5.973854923999999,8.791397773956485,3.011194099136027,Medium Variance,Medium Expression,Medium Variance - Medium Expression
menF,0.7590325316628181,0.4636616801640987,entC/ubiC KO-1,0.080293402241401,cyoB/ndh/nuoB KO-2,0.052621700809431,Nickel/Cobalt,0,2,0.4226404819999985,5.551630157999999,8.812809643,2.8878630065569677,Medium Variance,Medium Expression,Medium Variance - Medium Expression
alaA,0.5120504198799621,0.0975633371247025,Fnr-1,0.0847868261468278,FDH-N/NRA,0.0747907197193356,Biotin,0,1,0.4481749053510473,6.533414728648952,6.561596994878718,2.039047405399998,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yfcF,0.8346932511736831,0.4086129523961939,minicoli KOs,0.1657466019642675,UC-7,0.1531765209662168,RpoS,0,0,0.5418332020000012,5.786222215,9.004050739502688,2.6647163106636125,Medium Variance,Medium Expression,Medium Variance - Medium Expression
folC,0.5686591096066586,0.1247231203669608,Nucleotide Stress,0.1015637771121036,Cytochrome c,0.0821232066892497,Purine,0,0,0.4519781284065844,6.170036829410952,5.981359136873736,1.9111382299010105,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yfcL,0.6066605253690224,0.1447601451693624,pts ALE,0.1086862943442272,UC-8,0.088549338995534,Curli-2,0,0,0.4959519049999983,6.7339245010000015,7.07148824075,2.856079987362106,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yfdI,0.7824892495506969,0.4247623804342074,LPS,0.1700352922050473,minicoli KOs,0.0753974558205657,gcvB,0,2,1.2523321559999996,5.642382043,10.415827260448143,6.322276784493645,High Variance,Medium Expression,High Variance - Medium Expression
yfdY,0.8768540163315471,0.3634784004317855,UC-7,0.3478627845061732,UC-1,0.193925292693437,minicoli KOs,1,1,0.65085576489163,5.713574967,10.15467238353134,3.6337017399999993,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yfeC,0.6569660677520471,0.3434318194502327,Crp-1,0.1046702441685247,crp KO-1,0.0544945022317759,Cytochrome c,0,1,0.4536017120367006,6.347247463963299,8.791793421,2.357316264089292,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yfeD,0.6283377332301099,0.2162978413038908,Crp-1,0.1122903664268905,Fnr-2,0.0962744653381664,ppGpp,0,0,0.4461285980000005,5.755353051,6.799531333901115,2.2400248624000003,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ligA,0.7518811862084891,0.3696605653629082,Nucleotide Stress,0.1604275458141348,SoxS,0.0653310895817499,UC-5,0,1,0.5646084119999992,5.9303118260000005,6.46925914825,2.3878972266521945,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yffR,0.8070086659330016,0.3312554893778531,UC-7,0.2428963827844237,minicoli KOs,0.0823479086552053,Translation,0,0,0.4784808379999994,5.991006122000001,8.861221801647199,3.464302511399998,Medium Variance,Medium Expression,Medium Variance - Medium Expression
sseA,0.7550807935840229,0.2014123422434619,ppGpp,0.1642891371371059,Crp-1,0.1456967617985389,UC-3,0,0,0.5458519059999984,6.905446542000001,7.148023804910608,3.0160727944000003,Medium Variance,Medium Expression,Medium Variance - Medium Expression
pepB,0.7391176853936672,0.4916005614129367,Isc System,0.0636526915108114,Nucleotide Stress,0.0518293549967939,N Reduction,0,1,0.4464770210623481,6.9185315670000005,6.647817972,2.3800435749999997,Medium Variance,Medium Expression,Medium Variance - Medium Expression
pgpC,0.6679310188550487,0.211552013498843,ppGpp,0.1859551655354103,UC-8,0.1092224022070151,Translation,0,0,0.4247918589999999,5.934418937,6.017988434079479,2.248873145581888,Medium Variance,Medium Expression,Medium Variance - Medium Expression
nadB,0.7720526435832268,0.2764695178171477,Leu/Val/Ile,0.2472136769205342,Lrp,0.2280051177326015,Lysine/T2SS,1,2,0.5925297949999999,5.956091045,8.599027844159377,4.5673383982,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yfjF,0.203124472761659,0.1123806679338228,NtrC-1,0.0763315221634896,Propionate,0.0730888186892811,PAL 10 Del,0,0,0.4360120439999999,6.554943164,5.428819472921088,2.694636824061288,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ygaH,0.5027294248137402,0.2045164413150031,YjfJ,0.111779985523654,Osmoprotectant,0.0890943937253773,Membrane,0,1,0.4521957749999998,6.204372338,5.936444243,3.1779374721133733,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ygbE,0.8150991767605772,0.2282251801608852,UC-2,0.1890400112466141,Cysteine-1,0.1027087859254569,Glyoxylate,0,2,0.6414291050000003,6.286777645,7.835273038325799,3.447768904372971,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ygdI,0.902429396192759,0.4746457506218245,RpoS,0.220612345631311,UC-7,0.1717654343233382,minicoli KOs,0,3,1.0177494100000004,7.322234503,12.59735878,5.08330373879727,High Variance,Medium Expression,High Variance - Medium Expression
tcdA,0.4502483010869927,0.2784157713536684,Nucleotide Stress,0.1151989052035447,UC-8,0.1038491285541826,rcsB KO,0,0,0.4159250626336996,5.9821733003663,6.096046345606227,2.2809270616976,Medium Variance,Medium Expression,Medium Variance - Medium Expression
idi,0.8740537981097936,0.3419920631791043,UC-7,0.3009323931769658,minicoli KOs,0.0980104187452172,pts ALE,0,1,0.7035541104970422,5.208208938502958,7.839525672000001,3.4139734823266585,Medium Variance,Medium Expression,Medium Variance - Medium Expression
trhA,0.7142153912056806,0.4866528776777757,BW25113,0.1452158509732054,UC-3,0.1172106514364487,Crp-1,0,1,0.8260268740000001,6.549810598,6.498959783366468,4.172148480011395,Medium Variance,Medium Expression,Medium Variance - Medium Expression
zapA,0.6021639938658808,0.1198597520343508,UC-8,0.1055281600744748,Resistance,0.1043393492479228,Translation,0,0,0.459468304701506,9.407932571,9.419054467490817,2.1529260458764607,Medium Variance,Medium Expression,Medium Variance - Medium Expression
mscS,0.8907775470986408,0.4552556444889923,minicoli KOs,0.2510096100802446,crp KO-1,0.1335481952565445,UC-7,0,2,0.9954027786669712,8.419245119,11.26812534,4.665900451011792,Medium Variance,Medium Expression,Medium Variance - Medium Expression
tktA,0.5936340682714162,0.2399142696711013,UC-8,0.1012150054160728,Purine,0.0901579343443864,IS5,0,0,0.4265945815278673,8.796333989527866,8.239027317513646,2.429457897389085,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yqgB,0.6896633815854605,0.2993211436814209,ppGpp,0.1092079543166365,UC-2,0.1017474085757442,Nucleotide Stress,0,0,0.6266395159999991,6.983981297000001,7.479547292999999,3.2263887295493703,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yggT,0.5619626860409646,0.183948727062874,ROS TALE Amp,0.1414040731114655,Cold Shock,0.1211980255376277,UC-8,0,0,0.4301635269999995,6.489860093,5.44797039075,2.084608211199999,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yggL,0.3183688807004909,0.173363671742719,Cold Shock,0.122969069916424,UC-1,0.0450079551327248,Acetate,0,0,0.435552312737542,8.584698898,8.35219063779152,2.348733910961708,Medium Variance,Medium Expression,Medium Variance - Medium Expression
speC,0.525506470393508,0.1563756800067869,Nucleoside,0.149669587853195,Thiamine-1,0.1139665856415297,ppGpp,0,0,0.5345316601657286,5.518258814,6.282360034999999,2.6857533394253514,Medium Variance,Medium Expression,Medium Variance - Medium Expression
gss,0.824076752331793,0.2002368434382644,UC-3,0.1113643202230214,crp KO-1,0.1090953043829662,Acetate,0,0,0.5653457989999993,6.735500046,5.645104563752034,2.6751910431000043,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yghU,0.6032678596847222,0.1423080407935705,ppGpp,0.113936817504288,RpoS,0.067192842945825,Leucine,0,0,0.480332583,7.092968653,6.564055819060956,2.4488867853349783,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yqhA,0.62690844090768,0.1928172237030618,Cold Shock,0.1113567087020847,Crp-1,0.1039095930955025,UC-6,0,0,0.5603688936469338,7.513154201353067,6.21605367987005,2.8651279098126805,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ribB,0.7080463347846662,0.1995762563185233,Fnr-3,0.1370037284604821,Cold Shock,0.1211491335958553,Cra,0,0,0.4819011059999996,7.583361468,7.90688650225,2.696775197600001,Medium Variance,Medium Expression,Medium Variance - Medium Expression
plsY,0.498635904403393,0.1227138455348185,UC-6,0.0920887059166234,Fnr-3,0.0839261920462213,gcvB,0,0,0.4154391260000007,5.827277939,5.525458104253567,2.075205395632932,Medium Variance,Medium Expression,Medium Variance - Medium Expression
mug,0.6418463038620327,0.1877236537799841,ppGpp,0.0997771695318232,Thiamine-1,0.0923982019953604,Translation,0,0,0.4346008419999991,6.791751659,6.734801499918954,2.26523788144768,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ygjR,0.903958946842371,0.3819842114563205,Crp-1,0.2673565723409931,minicoli KOs,0.1269427222269921,UC-7,0,1,0.5536163720000005,5.862483205,9.677213365,2.810855891345112,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yqjK,0.7641656500792857,0.4908146661105101,RpoS,0.1062171159650807,UC-8,0.0677488806911449,LPS,0,1,1.002737224108552,7.8514782589999985,8.467014762148699,5.112164462454947,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yhaH,0.7046474461534791,0.4311185792183756,UC-6,0.1701425336075139,UC-8,0.1532355754962603,UC-1,0,1,0.6165080639999996,6.686313424,6.28756509903792,3.3707059041999985,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yhbW,0.7436913823611986,0.2324889919068552,RpoS,0.1342014939210629,SoxS,0.0650360678375786,Glutarate,0,1,0.5471677599999998,5.398831044,6.307630512999999,2.991834447646064,Medium Variance,Medium Expression,Medium Variance - Medium Expression
elbB,0.5629618040071008,0.3218879654410952,Cold Shock,0.1674160478024972,ppGpp,0.1011031745325981,Nucleotide Stress,0,0,0.5098316020000002,6.55950171,5.9101005065620615,2.639114831800888,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yhcN,0.8680346652545134,0.3385111428977952,crp KO-1,0.3384647636170985,Salicylic Acid,0.2624510078875097,SoxS,0,3,0.7874248809999997,5.319675761,14.431620077,5.538796049199998,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yhdH,0.7688692514180426,0.2860757600617952,Fnr-1,0.2461637469027259,Fnr-2,0.2296014346860767,ppGpp,0,0,0.5541514420826674,6.101466188082668,5.888436272139566,2.8659993773999988,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yrdB,0.5907262883637843,0.1400613947625015,UC-2,0.0919902261207387,UC-5,0.0825146786056216,UC-1,0,1,0.6410406489999998,5.901624654,6.0168503904171,3.1189432310599647,Medium Variance,Medium Expression,Medium Variance - Medium Expression
slyX,0.2912759916505306,0.1151131669714174,RpoS,0.1057040417265694,BW25113,0.0816634530336101,NtrC-1,0,0,0.4319472546041227,6.363563763395876,6.396985478018069,2.928825368126009,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yheU,0.5017131527560441,0.0871037036245002,Osmoprotectant,0.0787687339200607,UC-8,0.072600986402008,LPS,0,0,0.4143838369999999,6.003344384,6.142228544000001,1.9511234731999991,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yhgF,0.4339468997269157,0.0964671969768767,Cold Shock,0.0908222549131639,pts ALE,0.0856732979312757,UC-8,0,0,0.5064217630000005,6.440714637,5.373897811749999,2.6173328000000007,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yhgH,0.3868381274006056,0.127400308490471,RpoH,0.1138788679584368,IS5,0.0739126270203229,gcvB,0,0,0.5021944979999997,5.545401479,5.147301200748182,2.061733523801454,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yhhA,0.8489608186770982,0.3328077961875333,RpoS,0.2281923508476145,UC-8,0.1754004554185032,UC-7,0,0,0.9535766089064008,5.642459232,7.939819044,4.8122719112514565,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yhhM,0.553155730958528,0.1933416516547206,Cold Shock,0.0510604727445952,efeU Activation,0.0493646070479997,NrdR,0,0,0.5198207859999986,5.7826373910000015,5.072563281999998,2.7382255948000003,Medium Variance,Medium Expression,Medium Variance - Medium Expression
tusA,0.2968809171812393,0.0930405698216481,NRZ,0.0811698716414892,UC-3,0.0543986031882481,Pyrimidine,0,1,0.4968297229999994,5.9819112510000005,6.2639322655,2.731349192709088,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yhhJ,0.8462219415375822,0.3981280625367071,ROS TALE Del-1,0.159445287818138,minicoli KOs,0.0756704952525407,UC-7,0,1,0.5680669330000017,5.237238013,7.322412265,6.2660314312,Medium Variance,Medium Expression,Medium Variance - Medium Expression
rbbA,0.8368432747329759,0.3732400263184765,ROS TALE Del-1,0.2108453271590186,minicoli KOs,0.0688125420441707,Membrane,0,1,0.5476532170000024,5.479815682999999,7.394811532999999,6.549460487799999,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yhiI,0.8637163314066447,0.4726175064268901,ROS TALE Del-1,0.3027521386399047,minicoli KOs,0.0771814110283949,UC-7,0,1,0.5204364140000006,6.1823076860000015,8.911250191726172,7.614409544538752,Medium Variance,Medium Expression,Medium Variance - Medium Expression
kdgK,0.8393248392801218,0.443516002025923,minicoli KOs,0.1798709658497316,PAL 26 Del,0.0803106786682341,Dipeptide,0,1,0.5608767540000015,6.130356592,11.17121868,3.1730459486,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yhjY,0.9263304957059264,0.4732445674237704,RpoS,0.3807832533509112,UC-7,0.1174241045880738,Curli-1,0,2,0.8859339348336981,5.7636028401663015,9.487720416,4.518573910199297,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yibF,0.8514301839485952,0.4246128773630784,minicoli KOs,0.173357127505626,UC-7,0.14685071891034,RpoS,0,1,0.6502238379999996,6.273398372000001,8.324031131,3.017993141803601,Medium Variance,Medium Expression,Medium Variance - Medium Expression
htrL,0.7531366336662415,0.322024256111236,LPS,0.096754033063634,minicoli KOs,0.0935872382311538,gcvB,0,2,0.6576065259999995,6.139552853,7.389760075353226,3.439827902826093,Medium Variance,Medium Expression,Medium Variance - Medium Expression
rpmG,0.451939264210968,0.2781798479000501,ppGpp,0.1901194096066305,UC-8,0.1599224039715073,Translation,0,0,0.5579467200000003,11.01237933,9.907913723160418,3.557357522641164,Medium Variance,High Expression,Medium Variance - High Expression
yicR,0.6880610351412898,0.1748044201640519,ytiC,0.1545286436199371,UC-2,0.1098513674057524,IS Elements-2,0,1,0.7146228639999999,6.089525706,6.969710620000001,3.9941649102,Medium Variance,Medium Expression,Medium Variance - Medium Expression
slmA,0.6250332721834715,0.1280999385798067,PAL Amp,0.1219584308034023,RpoS,0.0994323642047397,ppGpp,0,1,0.4195171289999999,7.127101238,6.917142127380187,2.5394156592662918,Medium Variance,Medium Expression,Medium Variance - Medium Expression
rph,0.6114267740145068,0.3910968558476284,ppGpp,0.2134467612680523,Pyrimidine,0.1416841113329353,Fnr-2,0,2,0.5870056219999995,5.963817647000001,8.36549920974759,3.1803571883999977,Medium Variance,Medium Expression,Medium Variance - Medium Expression
trmH,0.4497301768939219,0.1469967562201616,ppGpp,0.0789775875806744,PAL Amp,0.0746293379792734,Fnr-3,0,1,0.4141564640000004,5.968077874,6.194632845,2.371926765767191,Medium Variance,Medium Expression,Medium Variance - Medium Expression
gltS,0.5584289013306193,0.2456288783179202,FlhDC-1,0.2419549167029524,FliA,0.1619754563124702,FlhDC-2,0,1,0.4143754705437015,5.269022895456299,5.310345505719164,2.4462881854000003,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yidE,0.7620729709948078,0.3667359444569699,minicoli KOs,0.0837143386852961,ppGpp,0.0759723665090686,Crp-1,0,0,0.4279092830000008,5.171973929,7.387417841,2.4852050771037755,Medium Variance,Medium Expression,Medium Variance - Medium Expression
adeP,0.8348661574149024,0.3213799824592324,minicoli KOs,0.280807919855105,Purine,0.0738406393305556,Thiamine-2,0,1,0.548834072,7.441256027,9.400351885,4.344671069,Medium Variance,Medium Expression,Medium Variance - Medium Expression
maoP,0.398480100947695,0.1741644751391451,Osmoprotectant,0.109557794023202,Cold Shock,0.0736160165003912,nquinone ALE 3,0,1,0.4692203030000001,9.363381019,8.935573949,2.6923117346,Medium Variance,Medium Expression,Medium Variance - Medium Expression
